"","day","soil_vwc_15cm","wx_par_den15","wx_tempavg15","wx_windspeed15","Sensor_ID","sapflow_2.5cm"
"1",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S1",2.09086885245902
"2",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S10",0.411688524590164
"3",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S11",0.468262295081967
"4",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S12",0.50372131147541
"5",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S13",0.296852459016393
"6",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S14",0.323196721311475
"7",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S15",0.305524590163934
"8",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S16",0.324262295081967
"9",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S17",0.353098360655738
"10",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S18",0.470114754098361
"11",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S2",0.459163934426229
"12",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S3",0.358786885245902
"13",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S4",0.672901639344262
"14",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S5",0.378967213114754
"15",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S6",0.395163934426229
"16",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S7",0.498606557377049
"17",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S8",0.487852459016393
"18",2022-06-01,0.313963903383607,815.278163934426,29.6977049180328,0.76359304895082,"S9",0.606032786885246
"19",2022-06-02,0.314578055067213,588.536721311475,22.9396721311475,1.06886751442623,"S1",2.37337704918033
"20",2022-06-02,0.314578055067213,588.536721311475,22.9396721311475,1.06886751442623,"S10",0.449967213114754
"21",2022-06-02,0.314578055067213,588.536721311475,22.9396721311475,1.06886751442623,"S11",0.498672131147541
"22",2022-06-02,0.314578055067213,588.536721311475,22.9396721311475,1.06886751442623,"S12",0.546540983606557
"23",2022-06-02,0.314578055067213,588.536721311475,22.9396721311475,1.06886751442623,"S13",0.338081967213115
"24",2022-06-02,0.314578055067213,588.536721311475,22.9396721311475,1.06886751442623,"S14",0.372065573770492
